year,firm_id,company,naics2,chicago_sites,chicago_emp,chicago_emp_observed,chicago_sites_emp_unknown,cook_ex_sites,cook_ex_emp,msa_ex_cook_sites,msa_ex_cook_emp,il_ex_msa_sites,il_ex_msa_emp,il_sites,il_emp,n_status_codes,sites_in_and_out_chicago,pct_chicago_emp_observed
2000,003423753,FEDERAL DEPOSIT INSURANCE CORP,52,1,500.0,500.0,0,1,0.0,0,0.0,1,0.0,3,500.0,1,True,100.0
2000,441364577,CONTINENTAL INSURANCE,52,1,500.0,500.0,0,0,0.0,0,0.0,0,0.0,1,500.0,1,False,100.0
2000,474212016,DAVE'S HAIR STYLING & BARBER,81,1,500.0,500.0,0,0,0.0,0,0.0,0,0.0,1,500.0,1,False,100.0
2000,001334200,LA RABIDA CHILDRENS HOSPITAL,62,1,500.0,500.0,0,0,0.0,0,0.0,0,0.0,1,500.0,1,False,100.0
2000,417436599,GARDNER CARTON & DOUGLAS,54,1,500.0,500.0,0,0,0.0,0,0.0,0,0.0,1,500.0,1,False,100.0
2000,465397727,COOK COUNTY CHILDRENS HOSPITAL,62,1,500.0,500.0,0,0,0.0,0,0.0,0,0.0,1,500.0,1,False,100.0
2000,462148875,MORGAN STANLEY DEAN WITTER,52,5,496.0,496.0,1,5,96.0,10,9778.0,8,117.0,28,10487.0,2,True,100.0
2000,458408267,ADVANCED INFORMATION SOLUTIONS,54,1,495.0,495.0,0,0,0.0,0,0.0,0,0.0,1,495.0,1,False,100.0
2000,402946685,ALLSTATE INSURANCE,54,130,494.0,446.0,3,187,5923.0,126,2234.0,101,308.0,544,8959.0,3,True,90.3
2000,899969125,AMBROSI & ASSOC INC,,7,485.0,485.0,1,1,40.0,3,15.0,2,98.0,13,638.0,2,True,100.0
2000,458544368,INPATIENT INFORMATION,56,1,480.0,480.0,0,0,0.0,0,0.0,0,0.0,1,480.0,1,False,100.0
2000,820664282,COOK COUNTY CERMAK HEALTH SVC,62,1,479.0,479.0,0,0,0.0,0,0.0,0,0.0,1,479.0,1,False,100.0
2000,001027218,WHITE HEN PANTRY,44,39,478.0,460.0,0,100,1003.0,95,1296.0,1,12.0,235,2789.0,2,True,96.2
2000,458440575,ELCA-LUTHERAN CTR,81,1,470.0,470.0,0,0,0.0,0,0.0,0,0.0,1,470.0,1,False,100.0
2000,465381374,CHICAGO POLICE RECORDS DIV,92,1,467.0,467.0,0,0,0.0,0,0.0,0,0.0,1,467.0,1,False,100.0
2000,434613097,NEWARK ELECTRONICS CORP,44,1,460.0,460.0,0,0,0.0,2,57.0,2,9.0,5,526.0,2,True,100.0
2000,896280625,CREATIVE CARD CO,32,1,455.0,455.0,0,1,186.0,0,0.0,1,320.0,3,961.0,2,True,100.0
2000,005773189,W E O'NEIL CONSTRUCTION CO,23,1,450.0,450.0,0,0,0.0,0,0.0,0,0.0,1,450.0,1,False,100.0
2000,418274197,BRISKIN MANUFACTURING CO,33,1,450.0,450.0,0,0,0.0,0,0.0,0,0.0,1,450.0,1,False,100.0
2000,458531670,PACIFIC WINE & SPIRITS CO,42,2,450.0,450.0,0,1,31.0,1,100.0,2,13.0,6,594.0,3,True,100.0
2000,424821023,BAKER & MC KENZIE,54,1,450.0,450.0,0,0,0.0,0,0.0,0,0.0,1,450.0,1,False,100.0
2000,001080373,WORLD'S FINEST CHOCOLATE INC,42,1,450.0,450.0,0,0,0.0,0,0.0,0,0.0,1,450.0,1,False,100.0
2000,507909562,NATIONAL UNION FIRE INSURANCE,52,1,450.0,450.0,0,0,0.0,0,0.0,0,0.0,1,450.0,1,False,100.0
2000,465372183,CHICAGO BUILDING DEPT,92,1,450.0,450.0,0,0,0.0,0,0.0,0,0.0,1,450.0,1,False,100.0
2000,819914169,AMERICAN EXPRESS TAX/BUSINESS,52,1,450.0,450.0,0,0,0.0,0,0.0,0,0.0,1,450.0,1,False,100.0
2000,507909059,AL LIFE,52,1,450.0,450.0,0,0,0.0,0,0.0,0,0.0,1,450.0,1,False,100.0
2000,901730903,COOK CHOCOLATE CO,42,1,450.0,450.0,0,0,0.0,0,0.0,0,0.0,1,450.0,1,False,100.0
2000,005763768,HARZA ENGINEERING,,1,450.0,450.0,0,0,0.0,0,0.0,0,0.0,1,450.0,1,False,100.0
2000,901655977,CHICAGO TRUST CO,52,1,450.0,450.0,0,0,0.0,0,0.0,0,0.0,1,450.0,1,False,100.0
2000,200065498,FLUOR DANIEL INC,56,1,450.0,450.0,0,2,33.0,2,31.0,0,0.0,5,514.0,2,True,100.0
2000,009334905,OXXFORD CLOTHES INC,31,1,450.0,450.0,0,0,0.0,0,0.0,0,0.0,1,450.0,1,False,100.0
2000,312283468,BAIRD & WARNER RELOCATION CO,53,13,448.0,448.0,1,20,574.0,12,501.0,0,0.0,45,1523.0,2,True,100.0
2000,004630315,BBDO,,7,445.0,445.0,1,1,0.0,0,0.0,0,0.0,8,445.0,2,True,100.0
2000,200075620,MIDAS MUFFLER SHOPS,33,21,444.0,444.0,0,27,161.0,30,570.0,32,211.0,110,1386.0,3,True,100.0
2000,834573883,AFFILIATES,56,5,444.0,444.0,0,11,221.0,5,118.0,3,17.0,24,800.0,1,True,100.0
2000,452186299,SUBWAY SANDWICHES & SALADS,72,79,442.0,407.0,1,114,765.0,119,850.0,226,1982.0,538,4039.0,1,True,92.1
2000,441417334,GES EXPOSITION SVC,56,59,440.0,434.0,2,3,642.0,1,300.0,1,3.0,64,1385.0,2,True,98.6
2000,680258050,REPUBLIC ENGINEERED STEELS,33,24,440.0,440.0,0,38,275.0,60,598.0,94,839.0,216,2152.0,2,True,100.0
2000,819912346,WILDMAN HARROLD ALLEN & DIXON,54,1,440.0,440.0,0,0,0.0,0,0.0,0,0.0,1,440.0,1,False,100.0
2000,006706766,BENNIGAN'S,72,4,434.0,434.0,0,6,341.0,5,230.0,27,1396.0,42,2401.0,1,True,100.0
2000,004620548,NEIMAN MARCUS,81,8,433.0,433.0,3,1,350.0,9,300.0,0,0.0,18,1083.0,2,True,100.0
2000,448111633,MERCHANT OF VINO,44,3,430.0,430.0,1,3,355.0,1,150.0,0,0.0,7,935.0,2,True,100.0
2000,001694256,S-B POWER TOOL CO,33,2,430.0,430.0,1,1,530.0,2,30.0,2,2.0,7,992.0,3,True,100.0
2000,975051681,COOK COUNTY FACILITIES MGMT,92,1,430.0,430.0,0,0,0.0,0,0.0,0,0.0,1,430.0,1,False,100.0
2000,400920153,CLARION EXECUTIVE PLAZA HOTEL,72,5,429.0,429.0,1,11,742.0,12,223.0,52,878.0,80,2272.0,1,True,100.0
2000,005767892,CALMARK INC,54,1,425.0,425.0,0,0,0.0,0,0.0,0,0.0,1,425.0,1,False,100.0
2000,901759910,DAVID BERG & CO,42,1,425.0,425.0,0,0,0.0,0,0.0,0,0.0,1,425.0,1,False,100.0
2000,007522303,EXPRESS,44,26,423.0,381.0,0,61,1177.0,62,1102.0,64,941.0,213,3643.0,1,True,90.1
2000,448861724,CHICAGO BUILDINGS DEPT,92,1,423.0,423.0,0,0,0.0,0,0.0,0,0.0,1,423.0,1,False,100.0
2000,820455194,ALTHEIMER & GRAY,54,1,420.0,420.0,0,0,0.0,0,0.0,0,0.0,1,420.0,1,False,100.0
2000,460632722,TICKETMASTER,71,2,420.0,420.0,0,0,0.0,0,0.0,3,1.0,5,421.0,1,True,100.0
2000,004084463,NALCO CHEMICAL CO,32,1,415.0,415.0,0,0,0.0,5,3486.0,2,10.0,8,3911.0,3,True,100.0
2000,009332453,A FINKL & SONS CO,33,1,415.0,415.0,0,0,0.0,0,0.0,0,0.0,1,415.0,1,False,100.0
2000,007545858,MELLON FINANCIAL SVC,53,4,412.0,412.0,0,0,0.0,2,4.0,0,0.0,6,416.0,1,True,100.0
2000,448884130,CHICAGO DISTRICT STATIONS 18,92,1,411.0,411.0,0,0,0.0,0,0.0,0,0.0,1,411.0,1,False,100.0
2000,433353331,CONTINENTAL GRAIN CO,11,2,410.0,410.0,0,1,10.0,4,114.0,22,180.0,29,714.0,1,True,100.0
2000,448913202,CHICAGO DISTRICT POLICE DEPT,92,1,410.0,410.0,0,0,0.0,0,0.0,0,0.0,1,410.0,1,False,100.0
2000,007519200,CIGNA CO,52,5,409.0,409.0,0,0,0.0,3,382.0,4,543.0,12,1334.0,1,True,100.0
2000,452072770,US DRUG ENFORCEMENT ADM,92,16,409.0,409.0,9,3,30.0,3,15.0,68,325.0,90,779.0,1,True,100.0
2000,961684701,COLE TAYLOR BANK,52,6,408.0,408.0,0,6,350.0,1,150.0,0,0.0,13,908.0,3,True,100.0
2000,007519135,ITW SWITCHES,42,4,406.0,406.0,0,17,2400.0,27,1798.0,10,419.0,58,5023.0,3,True,100.0
2000,508074614,PRISM FINANCIAL CORP,52,5,404.0,404.0,2,5,108.0,6,80.0,5,47.0,21,639.0,3,True,100.0
2000,151111549,CHICAGO DEPT ON AGING,92,1,403.0,403.0,0,0,0.0,0,0.0,0,0.0,1,403.0,1,False,100.0
2000,425230711,AMERICAN TRANS AIR INC,48,2,402.0,402.0,0,0,0.0,0,0.0,0,0.0,2,402.0,1,False,100.0
2000,005165964,BEAR STEARNS & CO,52,3,402.0,402.0,0,0,0.0,0,0.0,0,0.0,3,402.0,1,False,100.0
2000,007533805,CHICAGO ORLEANS SHELL,44,76,401.0,401.0,4,111,736.0,95,735.0,141,819.0,423,2691.0,1,True,100.0
2000,009043746,HBO SATELLITE SYSTEMS,44,7,401.0,401.0,0,6,274.0,5,290.0,2,55.0,20,1020.0,1,True,100.0
2000,820093755,BRANDENBURG INDUSTRIAL SVC,42,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,458505104,AMERICAN DENTAL MFG CO,33,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,525740007,DOYEN & ASSOC INC,54,4,400.0,400.0,3,0,0.0,0,0.0,0,0.0,4,400.0,2,False,100.0
2000,820362325,VEDDER PRICE KAUFMAN KAMMHOLZ,51,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,465449171,CHICAGO O'HARE CUSTODIAL,92,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,151058963,LATHES UNION,81,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,417212784,BISMARK CATERERS,72,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,901775890,AMERICAN BACKHAULERS INC,48,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,408166007,ARCVENTURES INC-VALENCE,62,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,009321506,HU FRIEDY MFG CO,33,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,402872766,BUREAU- STREET OPERATIONS,92,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,009333659,HARPER LEATHER GOODS,42,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,901792382,INTERNATIONAL CAR WASH ASSN,81,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,005918065,NORTH AMERICAN CO,53,1,400.0,400.0,0,1,8.0,0,0.0,0,0.0,2,408.0,2,True,100.0
2000,820334613,OLIVE HARVEY COLLEGE,61,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,930591490,TURTLEWAX,42,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,947614756,BEARCOM,51,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,458514650,STIFFEL CO,33,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,465410413,CHICAGO POLICE DEPT,92,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,402834311,AMERICAN DENTAL ASSN,81,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,458512696,DAWSON TECHNICAL INSTITUTE,61,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,507680395,STAFFORD FINANCIAL TRADING,52,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,003656345,TRANS WORLD AIRLINES INC,48,1,400.0,400.0,0,2,2.0,0,0.0,1,25.0,4,427.0,1,True,100.0
2000,947884623,KANE SERVICE THE SECURITY SVC,56,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,417278512,REMEDIAL ENVIRONMENTAL MNPWR,54,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,004349106,MC GRAW-HILL INFORMATION SYSTS,51,8,400.0,400.0,1,0,0.0,3,328.0,2,39.0,13,767.0,1,True,100.0
2000,001329614,GRANT THORNTON,54,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,507909786,LESTER B KNIGHT & ASSOC INC,54,2,400.0,400.0,0,0,0.0,0,0.0,0,0.0,2,400.0,2,False,100.0
2000,902105956,NATIONAL ASSOCIATION-REALTORS,81,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,402819452,TRIPP LITE,42,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,820054468,AMERICAN HOSPITAL ASSN,62,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,465428407,CHICAGO POLICE DEPT,92,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,465389260,CHICAGO POLICE DEPT,92,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,311178362,CHICAGO BAKING CO,42,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,009144213,WELDED TUBE CO-AMERICA,33,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,004716916,CONSOER TOWNSEND & ENVIRODYNE,,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,820278893,SCHWAB REHABILITATION HOSPITAL,62,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,151553286,JESUS PEOPLE USA,81,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,003837929,FORM HOUSE INC,32,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,417305067,CELEBRITY CAFE,72,1,400.0,400.0,0,0,0.0,0,0.0,0,0.0,1,400.0,1,False,100.0
2000,403866833,AMERICAN LINEN,81,3,397.0,397.0,0,0,0.0,2,136.0,0,0.0,5,533.0,2,True,100.0
2000,006543334,TCF NATIONAL BANK,52,12,395.0,395.0,1,13,167.0,5,271.0,0,0.0,30,833.0,2,True,100.0
2000,453614844,CARGILL INVESTOR SVC,,4,389.0,389.0,0,0,0.0,5,72.0,36,385.0,45,846.0,2,True,100.0
2000,006518971,LIND WALDOCK & CO,52,1,385.0,385.0,0,0,0.0,0,0.0,0,0.0,1,385.0,1,False,100.0
2000,408174613,CASA CENTRAL CTR HOME,62,1,385.0,385.0,0,0,0.0,0,0.0,0,0.0,1,385.0,1,False,100.0
2000,007521974,AMCO,33,4,384.0,384.0,0,2,132.0,4,307.0,0,0.0,10,823.0,2,True,100.0
2000,007526965,NORFOLK SOUTHERN CORP,48,2,380.0,380.0,0,3,32.0,0,0.0,10,206.0,15,618.0,1,True,100.0
2000,004444428,CHERNIN'S SHOES,42,4,379.0,379.0,0,3,69.0,2,50.0,0,0.0,9,498.0,2,True,100.0
2000,807658018,WFLD,51,6,372.0,372.0,1,2,20.0,1,7.0,0,0.0,9,399.0,2,True,100.0
2000,465405017,CHICAGO POLICE DEPT,92,1,372.0,372.0,0,0,0.0,0,0.0,0,0.0,1,372.0,1,False,100.0
2000,006884118,GLENMARK QUALITY MEAT PRCSSRS,31,1,370.0,370.0,0,0,0.0,0,0.0,0,0.0,1,370.0,1,False,100.0
2000,858758287,CRATE & BARREL,44,3,370.0,370.0,0,7,520.0,3,235.0,0,0.0,13,1125.0,2,True,100.0
2000,402880694,TILLINGHAST-TOWERS PERRIN,52,1,370.0,370.0,0,0,0.0,0,0.0,0,0.0,1,370.0,1,False,100.0
2000,936966480,SELFIX INC,32,3,370.0,370.0,0,1,230.0,0,0.0,0,0.0,4,600.0,3,True,100.0
2000,004349379,ARVEY PAPER & OFFICE SUPPLIES,32,6,366.0,366.0,0,6,260.0,8,311.0,3,1303.0,23,2240.0,2,True,100.0
2000,004148078,PAYLESS SHOE SOURCE,44,74,362.0,357.0,0,54,281.0,40,198.0,54,248.0,222,1089.0,1,True,98.6
2000,150955599,MORNINGSTAR INC,,1,360.0,360.0,0,0,0.0,0,0.0,0,0.0,1,360.0,1,False,100.0
2000,859480881,ALPHA BAKING CO,42,1,360.0,360.0,0,0,0.0,0,0.0,0,0.0,1,360.0,1,False,100.0
2000,009326000,JAYS FOODS INC,31,2,360.0,360.0,0,1,50.0,0,0.0,1,15.0,4,425.0,2,True,100.0
2000,007509987,BESTFOODS,42,3,360.0,360.0,0,8,1757.0,4,48.0,0,0.0,15,2165.0,1,True,100.0
2000,465387397,CHICAGO POLICE DEPT,92,1,357.0,357.0,0,0,0.0,0,0.0,0,0.0,1,357.0,1,False,100.0
2000,003926508,SPSS INC,54,4,352.0,352.0,2,0,0.0,0,0.0,0,0.0,4,352.0,2,False,100.0
2000,480074475,XPEDIOR INC,54,3,351.0,351.0,1,0,0.0,1,50.0,0,0.0,4,401.0,2,True,100.0
2000,458527355,MC DERMOTT CTR,81,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,820634459,CLAUSEN MILLER,54,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,402834808,COOK COUNTY ASSESSOR,92,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,465389229,CHICAGO POLICE DEPT,92,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,441361524,WINDSOR HOLDING CORP,33,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,007520836,AMERICAN MEAT PACKING CORP,,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,009336579,ADJUSTABLE CLAMP CO,33,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,465413102,CHICAGO POLICE DEPT,92,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,935818054,LUTHERAN SOCIAL SVC,62,23,350.0,338.0,0,7,253.0,10,98.0,24,885.0,64,1586.0,1,True,96.6
2000,458393931,HABILITATIVE SYSTEMS INC,62,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,005298039,SWISSOTEL CHICAGO,72,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,950376012,INFINITY CELLULAR ACCESSORIES,44,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,406283499,MERCHANDISE MART,33,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,009330036,JERNBERG INDUSTRIES INC,33,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,408170280,UNIV OF ILLINOIS CLG-DENTISTRY,62,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,417335213,NEAR NORTH INS BROKERAGE INC,52,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,151639515,ASI,62,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,444059265,B T OFFICE PRODUCTS INC,45,1,350.0,350.0,0,0,0.0,2,100.0,3,27.0,6,477.0,2,True,100.0
2000,450571674,FIRST NATIONAL BANK,52,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,178102844,STAMPEDE MEAT INC,31,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,165603739,RE/MAX HOME CTR,53,17,350.0,350.0,2,43,919.0,74,1497.0,39,490.0,173,3256.0,1,True,100.0
2000,820320406,E R MOORE CO,45,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,465430924,ALPHA BAKING CO,42,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,820294874,CHICAGO APPAREL CTR,53,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,820620326,MC CLIER CORP,54,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,884822107,RUSH PRESBYTERIAN ST LUKES MED,62,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,007520083,J C PENNEY CO,44,1,350.0,350.0,0,12,2316.0,17,2223.0,40,3013.0,70,7902.0,1,True,100.0
2000,975587767,ALEXA CORP,23,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,230045403,NEAL GERBER & EISENBERG,54,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,009480369,BRUSS CO,42,2,350.0,350.0,0,1,6.0,0,0.0,27,2829.0,30,3185.0,2,True,100.0
2000,005776687,CHARLES LEVY CIRCULATING CO,51,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,901792234,MERCHANDISE MART PROPERTIES,53,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,425042728,928TH AIRLIFT WING,92,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,001330596,QUERREY & HARROW LTD,54,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,465385250,CHICAGO POLICE DEPT 12 DIST,92,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,901656256,CHICAGO SEWER DEPT,92,1,350.0,350.0,0,0,0.0,0,0.0,0,0.0,1,350.0,1,False,100.0
2000,949005607,NORTH COMMUNITY BANK,52,25,345.0,345.0,4,5,65.0,0,0.0,0,0.0,30,410.0,3,True,100.0
2000,465421030,CHICAGO POLICE DEPT,92,1,345.0,345.0,0,0,0.0,0,0.0,0,0.0,1,345.0,1,False,100.0
2000,423043843,CROSFIELD CATALYSTS,42,5,343.0,343.0,0,8,34.0,14,251.0,8,349.0,35,977.0,2,True,100.0
2000,452185929,ED DEBEVIC'S SHORT ORDER,72,7,342.0,342.0,0,6,192.0,5,213.0,0,0.0,18,747.0,2,True,100.0
2000,004557260,PEPSI-COLA GENERAL BOTTLERS,31,3,340.0,340.0,1,2,493.0,1,70.0,2,115.0,8,1018.0,3,True,100.0
2000,465440683,CHICAGO POLICE DEPT,92,1,340.0,340.0,0,0,0.0,0,0.0,0,0.0,1,340.0,1,False,100.0
2000,151450285,KRONOS CENTRAL PRODUCTS,42,1,340.0,340.0,0,0,0.0,0,0.0,0,0.0,1,340.0,1,False,100.0
2000,004577730,RHODES AMERICAN,33,1,340.0,340.0,0,0,0.0,0,0.0,0,0.0,1,340.0,1,False,100.0
2000,150550465,WARRIOR INSURANCE GROUP INC,52,24,339.0,339.0,5,22,40.0,15,30.0,11,19.0,72,428.0,3,True,100.0
2000,502246895,AMERICAN MAIL WELL ENVELOPE CO,32,6,338.0,338.0,2,2,6.0,0,0.0,4,98.0,12,442.0,2,True,100.0
2000,007513393,KID'S FOOT LOCKER,44,38,337.0,309.0,3,66,626.0,40,296.0,44,318.0,188,1577.0,1,True,91.7
2000,007567704,DE VRY INSTITUTES OF TECH,61,4,336.0,336.0,0,4,513.0,9,2255.0,1,0.0,18,3104.0,3,True,100.0
2000,009316415,ZENITH CONTROLS INC,33,1,330.0,330.0,0,0,0.0,0,0.0,0,0.0,1,330.0,1,False,100.0
2000,003821832,STEIN ROE & FARNHAM INC,52,5,330.0,330.0,2,1,20.0,6,216.0,8,316.0,20,882.0,2,True,100.0
2000,007528383,PAINE WEBBER,52,2,330.0,330.0,0,3,82.0,2,63.0,0,0.0,7,475.0,1,True,100.0
2000,948987706,SOUTHSHORE BANK,52,10,330.0,330.0,2,0,0.0,0,0.0,0,0.0,10,330.0,3,False,100.0
2000,402986616,MARKET USA,56,2,330.0,330.0,0,9,1369.0,1,0.0,6,437.0,18,2136.0,3,True,100.0
2000,007522766,LTV STEEL CO,23,2,328.0,328.0,0,1,4.0,3,4.0,1,700.0,7,1036.0,1,True,100.0
2000,008368847,GENERAL GROWTH PROPERTIES INC,53,1,325.0,325.0,0,3,31.0,1,7.0,1,37.0,6,400.0,2,True,100.0
2000,000445726,PLAYBOY ENTERPRISES INC,,3,325.0,325.0,0,0,0.0,1,200.0,0,0.0,4,525.0,2,True,100.0
2000,975644881,CHICAGO POLICE DEPT,92,1,325.0,325.0,0,0,0.0,0,0.0,0,0.0,1,325.0,1,False,100.0
2000,151183977,LAKESHORE ATHLETIC CLUB,72,1,325.0,325.0,0,0,0.0,0,0.0,0,0.0,1,325.0,1,False,100.0
2000,448939041,CHICAGO DISTRICT STATIONS,92,1,325.0,325.0,0,0,0.0,0,0.0,0,0.0,1,325.0,1,False,100.0
2000,820184653,SKADDEN ARPS SLATE MEAGHER,54,1,325.0,325.0,0,0,0.0,0,0.0,0,0.0,1,325.0,1,False,100.0
2000,468091806,US ALCOHOL TOBACCO & FIREARMS,92,12,320.0,320.0,6,6,30.0,6,0.0,10,58.0,34,408.0,1,True,100.0
2000,151470952,WILSON SPORTING GOODS CO,42,1,320.0,320.0,0,0,0.0,0,0.0,0,0.0,1,320.0,1,False,100.0
2000,000734806,DUDEK & BOCK SPRING MFG,33,1,320.0,320.0,0,0,0.0,0,0.0,0,0.0,1,320.0,1,False,100.0
2000,006519789,UNION LEAGUE CLUB,81,1,320.0,320.0,0,0,0.0,0,0.0,0,0.0,1,320.0,1,False,100.0
2000,007535875,CUB FOODS,44,5,317.0,317.0,0,11,1419.0,12,1268.0,56,3439.0,84,6443.0,1,True,100.0
2000,007519358,FLEET CAPITAL CORP,52,4,315.0,315.0,1,2,6.0,3,133.0,0,0.0,9,454.0,1,True,100.0
2000,422503201,KINKO'S INC,32,18,312.0,312.0,0,15,298.0,14,234.0,9,163.0,56,1007.0,1,True,100.0
2000,465403673,CHICAGO POLICE DEPT,92,1,310.0,310.0,0,0,0.0,0,0.0,0,0.0,1,310.0,1,False,100.0
2000,001929918,CHUBB GROUP OF INSURANCE CO,52,3,310.0,310.0,1,0,0.0,2,50.0,0,0.0,5,360.0,1,True,100.0
2000,007540206,WMAQ,51,7,308.0,308.0,0,0,0.0,0,0.0,0,0.0,7,308.0,1,False,100.0
2000,009378258,BESSIN MANUFACTURING,42,1,307.0,307.0,0,0,0.0,0,0.0,0,0.0,1,307.0,1,False,100.0
2000,894602820,MARQUETTE NATIONAL BANK,52,8,307.0,307.0,0,8,184.0,1,3.0,0,0.0,17,494.0,3,True,100.0
